Route ID,mae,driver,origin
13751,121.25574240087892,323,19
13752,100.9375575083572,174,19
13753,47.35006209230864,284,19
13757,48.210033165266346,80,19
13759,129.43010308632537,108,19
13763,138.16236286169496,46,19
13766,122.86181625550694,150,19
13768,115.5489508681165,206,19
13770,56.56439622637836,169,19
13771,21.540956680894883,69,19
13773,52.00217172675922,167,19
13780,24.33268335067138,75,19
13781,113.38562275080743,253,19
13795,124.67347279977358,87,19
13804,44.64535362398648,8,19
13812,85.76246589000186,141,19
13814,40.14237173417006,3,19
13815,36.40025862376597,95,19
13820,69.29017541426619,142,19
13821,34.16031845204985,14,19
13824,49.23707342433868,15,19
13834,90.7835054725924,286,19
13835,133.0949507705208,26,19
13836,64.44579813890167,194,19
13837,57.707685389101805,22,19
13839,38.97461252004138,67,19
13840,15.76174227568459,258,19
13841,66.62727115287686,266,19
13842,18.18127423082352,41,19
13844,22.06047908453487,36,19
13847,46.74320009879634,162,19
13848,63.173885779191764,39,19
13850,29.66064052376841,23,19
13855,59.074910040588925,128,19
13858,26.810952670440784,43,19
13862,127.99834798708378,197,19
13865,22.401661954348363,37,19
13867,59.73243216458201,281,19
13870,42.15169262678224,278,19
13875,59.34471928485603,291,19
13876,21.666959049951732,270,19
13879,163.97339801614825,71,19
13882,48.37704033114063,300,19
13883,34.509584147193536,165,19
13884,89.85483838762964,341,19
13887,32.41524796477101,284,19
13888,36.634388054370916,293,19
13890,74.0684322320811,323,19
13891,87.84712128533988,54,19
13895,54.613067509305864,234,19
13901,40.62011697370692,80,19
13902,58.19862068391008,366,19
13903,45.0892752683708,113,19
13907,31.688083885095075,114,19
13912,79.84644553066396,174,19
13913,97.51666790657421,242,19
13917,35.07303423324039,72,19
13918,96.01238044264922,108,19
13919,137.08928887046022,150,19
13921,43.896397279197366,75,19
13922,25.235752420930485,79,19
13923,48.928964725261196,167,19
13926,37.08476480638537,233,19
13932,70.93483222456666,334,19
13933,31.157760741369,118,19
13947,86.50192658091285,279,19
13950,58.23189704318253,261,19
13951,57.4718598723634,260,19
13954,61.31888960172599,269,19
13956,43.09101663404403,259,19
13959,58.551458325704104,297,19
13961,101.04830267853347,159,19
13966,49.8332651839502,141,19
13970,46.576858555700824,3,19
13977,19.83468118785413,7,19
